"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categories/11","categories/12","categories/13","categories/14","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"R. São José, 380, Itapiranga - SC, 89896-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Itapiranga","BR","false","-27.1711258","-53.7143042",,"false","ChIJJ_WWbkq2-5QRPW6l8xwoJtg","89896-000","27","0","https://www.google.com/maps/search/Hospital/@-26.8946183,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-26.894618329223754,-53.62759400373284,10z?hl=en","Hospital","State of Santa Catarina","R. São José, 380","false","DENTISTA RICARDO GUEDES",,"https://www.google.com/maps/search/?api=1&query=DENTISTA%20RICARDO%20GUEDES&query_place_id=ChIJJ_WWbkq2-5QRPW6l8xwoJtg"
"R. Tv. Pinheiro, Caibi - SC, 89888-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Caibi","BR","false","-27.0755922","-53.2561247",,"false","ChIJW38m3-MF-5QRCH86ib6amRA","89888-000","28","0","https://www.google.com/maps/search/Hospital/@-26.8946183,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-26.894618329223754,-53.62759400373284,10z?hl=en","Hospital","State of Santa Catarina","R. Tv. Pinheiro","false","Unidade Básica de Saúde - Bairro Natal",,"https://www.google.com/maps/search/?api=1&query=Unidade%20B%C3%A1sica%20de%20Sa%C3%BAde%20-%20Bairro%20Natal&query_place_id=ChIJW38m3-MF-5QRCH86ib6amRA"
"R. Albino Frantz, Tunápolis - SC, 89898-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Tunápolis","BR","false","-26.9711977","-53.6345305",,"false","ChIJZxqQG2xM-pQR59rbbEyfEeM","89898-000","29","0","https://www.google.com/maps/search/Hospital/@-26.8946183,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-26.894618329223754,-53.62759400373284,10z?hl=en","Hospital","State of Santa Catarina","R. Albino Frantz","false","Posto De Saúde",,"https://www.google.com/maps/search/?api=1&query=Posto%20De%20Sa%C3%BAde&query_place_id=ChIJZxqQG2xM-pQR59rbbEyfEeM"
"R. Barão do Triunfo, 766 - ap502 - Centro, São Miguel do Oeste - SC, 89900-000, Brazil","Maternity hospital",,,,,,,,,,,,,,,"Maternity hospital","São Miguel do Oeste","BR","false","-26.729551","-53.5140748","Centro","false","ChIJbakklbBd-pQRujEalSM_dR4","89900-000","30","0","https://www.google.com/maps/search/Hospital/@-26.8946183,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-26.894618329223754,-53.62759400373284,10z?hl=en","Hospital","State of Santa Catarina","R. Barão do Triunfo, 766 - ap502","false","Sobre Maternidade Consultoria",,"https://www.google.com/maps/search/?api=1&query=Sobre%20Maternidade%20Consultoria&query_place_id=ChIJbakklbBd-pQRujEalSM_dR4"
"Barcelos - State of Amazonas, 69700-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Barcelos","BR","false","-1.4570041","-61.6347525",,"false","ChIJda0nMgDDDJIRdFP8oLXMzvo",,"1","0","https://www.google.com/maps/search/Hospital/@-1.7047065,-61.5920294,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-1.7047064707762676,-61.59202935893856,10z?hl=en","Hospital","State of Amazonas",,"false","UBS RAIMUNDO MONDEGO RODRIGUES SAMPAIO",,"https://www.google.com/maps/search/?api=1&query=UBS%20RAIMUNDO%20MONDEGO%20RODRIGUES%20SAMPAIO&query_place_id=ChIJda0nMgDDDJIRdFP8oLXMzvo"
"R. José Salé - Jaci Paraná, Porto Velho - RO, 76840-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Porto Velho","BR","false","-9.2506768","-64.4030129","Jaci Paraná","false","ChIJ_1VRdgBhLZIREV64YJ21IaU","76840-000","1","0","https://www.google.com/maps/search/Hospital/@-9.3712014,-64.2468411,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-9.37120138421681,-64.24684114400713,10z?hl=en","Hospital","State of Rondônia","R. José Salé","false","UPA JACI PARANÁ",,"https://www.google.com/maps/search/?api=1&query=UPA%20JACI%20PARAN%C3%81&query_place_id=ChIJ_1VRdgBhLZIREV64YJ21IaU"
"Rua José Guedes, 40 Distrito de - Castanheira, Porto Velho - RO, 76840-000, Brazil","Government hospital",,,,,,,,,,,,,,,"Government hospital","Porto Velho","BR","false","-9.2513514","-64.4029741","Castanheira","false","ChIJMxRoq-lhLZIR_Rbl-Y0b7gw","76840-000","2","6","https://www.google.com/maps/search/Hospital/@-9.3712014,-64.2468411,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-9.37120138421681,-64.24684114400713,10z?hl=en","Hospital","State of Rondônia","Rua José Guedes, 40 Distrito de","false","UPA JACY-PARANÁ - PRONTO ATENDIMENTO","3.7","https://www.google.com/maps/search/?api=1&query=UPA%20JACY-PARAN%C3%81%20-%20PRONTO%20ATENDIMENTO&query_place_id=ChIJMxRoq-lhLZIR_Rbl-Y0b7gw"
"R. José Vitório, 1957 - Jaci Paraná, Porto Velho - RO, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Porto Velho","BR","false","-9.2540205","-64.4090855","Jaci Paraná","false","ChIJy8uvz79gLZIRkidEJqjwK90",,"3","1","https://www.google.com/maps/search/Hospital/@-9.3712014,-64.2468411,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-9.37120138421681,-64.24684114400713,10z?hl=en","Hospital","State of Rondônia","R. José Vitório, 1957","false","DISTRITOJaci Parana Ro","2","https://www.google.com/maps/search/?api=1&query=DISTRITOJaci%20Parana%20Ro&query_place_id=ChIJy8uvz79gLZIRkidEJqjwK90"
"Ipixuna - State of Amazonas, 69890-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Ipixuna","BR","false","-7.0535408","-71.6872884",,"false","ChIJDaStdADHkJERvM3jSjP7q0g","69890-000","1","0","https://www.google.com/maps/search/Hospital/@-7.1807743,-72.2112765,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-7.180774266090942,-72.21127649921286,10z?hl=en","Hospital","State of Amazonas",,"false","Hospital Maria Glória Dantas de Lima",,"https://www.google.com/maps/search/?api=1&query=Hospital%20Maria%20Gl%C3%B3ria%20Dantas%20de%20Lima&query_place_id=ChIJDaStdADHkJERvM3jSjP7q0g"
"Av. João Herculano Primo, S/N - TORRE, Ipixuna - AM, 69890-000, Brazil","General hospital","Medical laboratory","X-ray lab",,,,,,,,,,,,,"General hospital","Ipixuna","BR","false","-7.0483055","-71.694007","TORRE","false","ChIJg69QTWrHkJERh-_q9t2Iqos","69890-000","2","1","https://www.google.com/maps/search/Hospital/@-7.1807743,-72.2112765,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-7.180774266090942,-72.21127649921286,10z?hl=en","Hospital","State of Amazonas","Av. João Herculano Primo, S/N","false","UNIDADE HOSPITALAR DE IPIXUNA","5","https://www.google.com/maps/search/?api=1&query=UNIDADE%20HOSPITALAR%20DE%20IPIXUNA&query_place_id=ChIJg69QTWrHkJERh-_q9t2Iqos"
"R. Dr. José Ramalho, 1436 - Centro, Russas - CE, 62900-000, Brazil","Government hospital","General hospital",,,,,,,,,,,,,,"Government hospital","Russas","BR","false","-4.9380111","-37.9695161","Centro","false","ChIJCfYgAbuCuQcR814hy2w47jw","62900-000","1","24","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","Ceará","R. Dr. José Ramalho, 1436","false","Hospital e Casa de Saúde de Russas","3.6","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Casa%20de%20Sa%C3%BAde%20de%20Russas&query_place_id=ChIJCfYgAbuCuQcR814hy2w47jw"
"R. Pedro Velho, 250 - Abolição, Mossoró - RN, 59619-185, Brazil","Private hospital","General hospital","Hospital",,,,,,,,,,,,,"Private hospital","Mossoró","BR","false","-5.1868561","-37.3463475","Abolição","false","ChIJv6Oz8N0GugcROp5na1DorP8","59619-185","2","160","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Pedro Velho, 250","false","Hospital Wilson Rosado","3.5","https://www.google.com/maps/search/?api=1&query=Hospital%20Wilson%20Rosado&query_place_id=ChIJv6Oz8N0GugcROp5na1DorP8"
"Rua Sebastião Benígno de Moura, 10, RN-015, 1 - Aeroporto, Mossoró - RN, 59607-315, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1915477","-37.3713446","Aeroporto","false","ChIJlSyIwH8DugcRLCRnVUJ8vaE","59607-315","3","36","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Rua Sebastião Benígno de Moura, 10, RN-015, 1","false","Hospital São Luiz","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Luiz&query_place_id=ChIJlSyIwH8DugcRLCRnVUJ8vaE"
"R. Juvenal Lamartine, 03 - Santo Antônio, Mossoró - RN, 59621-470, Brazil","Government hospital","Hospital",,,,,,,,,,,,,,"Government hospital","Mossoró","BR","false","-5.1845271","-37.3430232","Santo Antônio","false","ChIJhxkTqd4GugcR-n7WlQOSCT8","59621-470","4","13","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Juvenal Lamartine, 03","false","Hospital Rafael Fernandes","3.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Rafael%20Fernandes&query_place_id=ChIJhxkTqd4GugcR-n7WlQOSCT8"
"Jaguaruana, Ceará, 62823-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Jaguaruana","BR","false","-4.8394332","-37.7844095","Jaguaruana","false","ChIJR2eVCguXuQcRYBxHlyXnOK8","62823-000","5","5","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","Ceará",,"false","Hospital e Maternidade Nossa Senhora da Expectação","3.2","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Maternidade%20Nossa%20Senhora%20da%20Expecta%C3%A7%C3%A3o&query_place_id=ChIJR2eVCguXuQcRYBxHlyXnOK8"
"R. Projetada, S/N - Aeroporto, Mossoró - RN, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1897376","-37.3648796","Aeroporto","false","ChIJ78EMepQGugcRb1DBLQ_LiSA",,"6","83","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Projetada, S/N","false","HRTM - Hospital Regional Tarcísio Maia.","3.3","https://www.google.com/maps/search/?api=1&query=HRTM%20-%20Hospital%20Regional%20Tarc%C3%ADsio%20Maia.&query_place_id=ChIJ78EMepQGugcRb1DBLQ_LiSA"
"José Gonçalves Oliveira Várzea Alegre, 490-559 - Tabuleiro do Catavento, Russas - CE, 62900-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Russas","BR","false","-4.927098","-37.9725004","Tabuleiro do Catavento","false","ChIJd-XDTTSDuQcRY8dw3AU23W4","62900-000","7","0","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","Ceará","José Gonçalves Oliveira Várzea Alegre, 490-559","false","Hospital",,"https://www.google.com/maps/search/?api=1&query=Hospital&query_place_id=ChIJd-XDTTSDuQcRY8dw3AU23W4"
"Av. Jerônimo Rosado, Baraúna - RN, 59695-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Baraúna","BR","false","-5.0840237","-37.6112068",,"false","ChIJVRSWCWL1uQcRlfXW6gmNtpI","59695-000","8","14","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Av. Jerônimo Rosado","false","Hospital e Maternidade Francisco Bezerra Sobrinho","3.1","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Maternidade%20Francisco%20Bezerra%20Sobrinho&query_place_id=ChIJVRSWCWL1uQcRlfXW6gmNtpI"
"Hospital Santa Luzia - Centro, Mossoró - RN, 59621-090, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1901548","-37.3469544","Centro","false","ChIJ3SsFytMHugcR_nDEOL2acMo",,"9","3","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Hospital Santa Luzia","false","Hospital santa luzia","3","https://www.google.com/maps/search/?api=1&query=Hospital%20santa%20luzia&query_place_id=ChIJ3SsFytMHugcR_nDEOL2acMo"
"Bom Jardim, Mossoró - State of Rio Grande do Norte, 59603-040, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.184427","-37.3432931","Bom Jardim","false","ChIJN1-wp-kHugcRFyb7fDTcGlo",,"10","0","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte",,"false","Diosesana Hospital",,"https://www.google.com/maps/search/?api=1&query=Diosesana%20Hospital&query_place_id=ChIJN1-wp-kHugcRFyb7fDTcGlo"
"R. Possidônio Barreto, 615 - Palhano, CE, 62910-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Palhano","BR","false","-4.7440675","-37.9576309","Palhano","false","ChIJASVgG5SguQcRU1X6lKDw9Y0","62910-000","11","4","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","Ceará","R. Possidônio Barreto, 615","false","Hospital e Maternidade Maria Tereza de Jesus Mateus","3.5","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Maternidade%20Maria%20Tereza%20de%20Jesus%20Mateus&query_place_id=ChIJASVgG5SguQcRU1X6lKDw9Y0"
"Av. Prof. Antônio Campos - Pres. Costa e Silva, Mossoró - RN, 59625-620, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.2093416","-37.3115705","Presidente Costa e Silva","false","ChIJVV6NfysHugcRFfPE-A3wx_4","59625-620","12","9","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Av. Prof. Antônio Campos","false","Hospital Regional da Mulher Parteira Maria Correia","4.1","https://www.google.com/maps/search/?api=1&query=Hospital%20Regional%20da%20Mulher%20Parteira%20Maria%20Correia&query_place_id=ChIJVV6NfysHugcRFfPE-A3wx_4"
"R. Juvenal Lamartine, 334 - Centro, Mossoró - RN, 59611-040, Brazil","Maternity hospital","Birth center","Medical laboratory","X-ray lab",,,,,,,,,,,,"Maternity hospital","Mossoró","BR","false","-5.1864605","-37.3437383","Centro","false","ChIJ58ee3V4GugcR26fodGHMn_Y","59611-040","13","59","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Juvenal Lamartine, 334","false","Hospital Maternidade Almeida Castro","4.4","https://www.google.com/maps/search/?api=1&query=Hospital%20Maternidade%20Almeida%20Castro&query_place_id=ChIJ58ee3V4GugcR26fodGHMn_Y"
"R. Eduardo Medeiros, 284 - Doze Anos, Mossoró - RN, 59612-122, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1819167","-37.3535588","Doze Anos","false","ChIJRRTVMwYHugcR4MYv6ykiazw","59612-122","14","37","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Eduardo Medeiros, 284","false","Hospital Celina Guimarães","4.2","https://www.google.com/maps/search/?api=1&query=Hospital%20Celina%20Guimar%C3%A3es&query_place_id=ChIJRRTVMwYHugcR4MYv6ykiazw"
"Rua Cônego Estevam Dantas, 28 - Belo Horizonte, Mossoró - RN, 59600-165, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.2075454","-37.3559685","Belo Horizonte","false","ChIJq6qqql4GugcRZLcj64-fe4A","59600-165","15","0","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Rua Cônego Estevam Dantas, 28","false","Hospital de Caridade",,"https://www.google.com/maps/search/?api=1&query=Hospital%20de%20Caridade&query_place_id=ChIJq6qqql4GugcRZLcj64-fe4A"
"R. Aldemir Fernandes - Aeroporto, Mossoró - RN, 59607-530, Brazil","Military hospital","Medical laboratory",,,,,,,,,,,,,,"Military hospital","Mossoró","BR","false","-5.1886989","-37.3617684","Aeroporto","false","ChIJq6qqqpcGugcR9SEWAcVEEEU",,"16","3","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Aldemir Fernandes","false","Hospital da Polícia Militar do Rio Grande do Norte","5","https://www.google.com/maps/search/?api=1&query=Hospital%20da%20Pol%C3%ADcia%20Militar%20do%20Rio%20Grande%20do%20Norte&query_place_id=ChIJq6qqqpcGugcR9SEWAcVEEEU"
"Rua Duodécimo Rosado, 818 - Doze Anos, Mossoró - RN, 59607-020, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1842469","-37.3536286","Doze Anos","false","ChIJUYmttcIGugcRoOxyAOEJUSI",,"17","14","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Rua Duodécimo Rosado, 818","false","Kidney Hospital","4.3","https://www.google.com/maps/search/?api=1&query=Kidney%20Hospital&query_place_id=ChIJUYmttcIGugcRoOxyAOEJUSI"
"Av. Diocesana, 260 - Nova Betânia, Mossoró - RN, 59603-200, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.1836718","-37.3513756","Nova Betânia","false","ChIJpbYaNsMGugcRq95AwHCCbCY","59603-200","18","57","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","Av. Diocesana, 260","false","Hapclínica Rodolfo Fernandes","3.6","https://www.google.com/maps/search/?api=1&query=Hapcl%C3%ADnica%20Rodolfo%20Fernandes&query_place_id=ChIJpbYaNsMGugcRq95AwHCCbCY"
"R. Eduardo Medeiros, 284 - Doze Anos, Mossoró - RN, 59612-122, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Mossoró","BR","false","-5.18209","-37.353743","Doze Anos","false","ChIJW_sZouAHugcRfF5kJDdJDM4","59612-122","19","23","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Eduardo Medeiros, 284","false","Hapvida Mossoró","3.8","https://www.google.com/maps/search/?api=1&query=Hapvida%20Mossor%C3%B3&query_place_id=ChIJW_sZouAHugcRfF5kJDdJDM4"
"R. Dr. João Marcelino, 429 - Santo Antônio, Mossoró - RN, 59611-200, Brazil","Private hospital",,,,,,,,,,,,,,,"Private hospital","Mossoró","BR","false","-5.1869198","-37.3462401","Santo Antônio","false","ChIJu-hL094GugcRZZCnAkAS6O0","59611-200","20","0","https://www.google.com/maps/search/Hospital/@-4.9903471,-37.6987233,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-4.990347147965072,-37.69872329332139,10z?hl=en","Hospital","State of Rio Grande do Norte","R. Dr. João Marcelino, 429","false","Hospital da Aeronáutica de Natal",,"https://www.google.com/maps/search/?api=1&query=Hospital%20da%20Aeron%C3%A1utica%20de%20Natal&query_place_id=ChIJu-hL094GugcRZZCnAkAS6O0"
